seed,t,mid_to_final_rmsd,mid_to_final_mae
42,0.08036036044359207,0.3880535066127777,0.19422289729118347
42,0.08135135471820831,0.38783273100852966,0.1941528022289276
42,0.08234234154224396,0.3877144753932953,0.19419799745082855
42,0.0833333358168602,0.3877161741256714,0.19432222843170166
42,0.08432432264089584,0.3875315487384796,0.19434231519699097
42,0.08531531691551208,0.3873634934425354,0.194284126162529
42,0.08630631119012833,0.38725942373275757,0.19422060251235962
42,0.08729729801416397,0.3870062232017517,0.19418951869010925
42,0.08828829228878021,0.3868062496185303,0.19409304857254028
42,0.08927927911281586,0.3867308497428894,0.19399845600128174
42,0.0902702733874321,0.38662829995155334,0.19391188025474548
42,0.09126126021146774,0.38644397258758545,0.1938537061214447
42,0.09225225448608398,0.3863726854324341,0.19380562007427216
42,0.09324324131011963,0.3864961564540863,0.1938973367214203
42,0.09423423558473587,0.3863554000854492,0.1939096450805664
42,0.09522522985935211,0.3861520290374756,0.1938072144985199
42,0.09621621668338776,0.3859957456588745,0.1937474012374878
42,0.097207210958004,0.38578879833221436,0.1936945617198944
42,0.09819819778203964,0.3855482339859009,0.1935911774635315
42,0.09918919205665588,0.38527199625968933,0.19353321194648743
42,0.10018017888069153,0.38508978486061096,0.19354185461997986
42,0.10117117315530777,0.38489148020744324,0.19351033866405487
42,0.10216216742992401,0.38466230034828186,0.19349853694438934
42,0.10315315425395966,0.38444608449935913,0.19340398907661438
42,0.1041441485285759,0.3843331038951874,0.19339041411876678
42,0.10513513535261154,0.3841102719306946,0.1932840198278427
42,0.10612612962722778,0.38390496373176575,0.19315561652183533
42,0.10711711645126343,0.3838058412075043,0.19297856092453003
42,0.10810811072587967,0.3836310803890228,0.19275663793087006
42,0.10909910500049591,0.3834077715873718,0.19256865978240967
42,0.11009009182453156,0.3833160102367401,0.19251340627670288
42,0.1110810860991478,0.3832067847251892,0.19251644611358643
42,0.11207207292318344,0.3830881714820862,0.19249534606933594
42,0.11306306719779968,0.3830043077468872,0.192489355802536
42,0.11405405402183533,0.38298189640045166,0.19245606660842896
42,0.11504504829645157,0.3828892111778259,0.1924857199192047
42,0.11603603512048721,0.382790744304657,0.19249564409255981
42,0.11702702939510345,0.3827500343322754,0.19246146082878113
42,0.1180180236697197,0.3827185034751892,0.1924661099910736
42,0.11900901049375534,0.38262277841567993,0.19246670603752136
42,0.12000000476837158,0.382543683052063,0.19239741563796997
42,0.12099099159240723,0.3825196921825409,0.19242970645427704
42,0.12198198586702347,0.38255971670150757,0.19246640801429749
42,0.12297297269105911,0.38257452845573425,0.19246897101402283
42,0.12396396696567535,0.3825264275074005,0.19242483377456665
42,0.124954953789711,0.3824625015258789,0.19244301319122314
42,0.12594595551490784,0.38239195942878723,0.19241178035736084
42,0.12693694233894348,0.382404088973999,0.19241689145565033
42,0.12792792916297913,0.38244718313217163,0.1924697607755661
42,0.12891891598701477,0.38245636224746704,0.1924438178539276
42,0.1299099177122116,0.3824363946914673,0.19240710139274597
42,0.13090090453624725,0.3824712634086609,0.19242453575134277
42,0.1318918913602829,0.38251960277557373,0.19242148101329803
42,0.13288289308547974,0.38251906633377075,0.19241949915885925
42,0.13387387990951538,0.38254013657569885,0.19240674376487732
42,0.13486486673355103,0.3825644254684448,0.19240432977676392
42,0.13585585355758667,0.3825508952140808,0.19238805770874023
42,0.1368468552827835,0.38251328468322754,0.19234226644039154
42,0.13783784210681915,0.38253486156463623,0.19234798848628998
42,0.1388288289308548,0.38251984119415283,0.19234046339988708
42,0.13981981575489044,0.3825017213821411,0.19228020310401917
42,0.14081081748008728,0.3825399875640869,0.19223710894584656
42,0.14180180430412292,0.38256707787513733,0.19227831065654755
42,0.14279279112815857,0.3825211524963379,0.192330002784729
42,0.1437837928533554,0.3824719786643982,0.1922387331724167
42,0.14477477967739105,0.38248762488365173,0.19222435355186462
42,0.1457657665014267,0.38252848386764526,0.1922002136707306
42,0.14675675332546234,0.38249653577804565,0.19220316410064697
42,0.14774775505065918,0.38246917724609375,0.19221338629722595
42,0.14873874187469482,0.3824937343597412,0.1922786831855774
42,0.14972972869873047,0.38250935077667236,0.19234620034694672
42,0.1507207304239273,0.3824766278266907,0.1923302412033081
42,0.15171171724796295,0.3824794590473175,0.19226562976837158
42,0.1527027040719986,0.3825041651725769,0.19221031665802002
42,0.15369369089603424,0.38247430324554443,0.19221949577331543
42,0.15468469262123108,0.3824276924133301,0.19224464893341064
42,0.15567567944526672,0.3824191093444824,0.1922529935836792
42,0.15666666626930237,0.38243383169174194,0.19220636785030365
42,0.1576576679944992,0.3824402689933777,0.19218221306800842
42,0.15864865481853485,0.3824281394481659,0.19219598174095154
42,0.1596396416425705,0.3823988437652588,0.19219624996185303
42,0.16063062846660614,0.3823995888233185,0.19221970438957214
42,0.16162163019180298,0.382411926984787,0.19219174981117249
42,0.16261261701583862,0.38243380188941956,0.19221536815166473
42,0.16360360383987427,0.38240212202072144,0.19218778610229492
42,0.1645945906639099,0.38236701488494873,0.19210872054100037
42,0.16558559238910675,0.38238686323165894,0.19208797812461853
42,0.1665765792131424,0.3823939263820648,0.1920764148235321
42,0.16756756603717804,0.38238638639450073,0.19202499091625214
42,0.16855856776237488,0.38241052627563477,0.19210100173950195
42,0.16954955458641052,0.38240477442741394,0.1921134889125824
42,0.17054054141044617,0.3823716640472412,0.19214117527008057
42,0.1715315282344818,0.3823617398738861,0.1921370029449463
42,0.17252252995967865,0.38240185379981995,0.19217023253440857
42,0.1735135167837143,0.38242632150650024,0.1921079158782959
42,0.17450450360774994,0.3823440372943878,0.19207549095153809
42,0.17549550533294678,0.3823111653327942,0.1920369565486908
42,0.17648649215698242,0.38235002756118774,0.19203972816467285
42,0.17747747898101807,0.3823840618133545,0.19204120337963104
42,0.1784684658050537,0.3823840022087097,0.19192132353782654
42,0.17945946753025055,0.38238900899887085,0.19186048209667206
42,0.1804504543542862,0.3824155032634735,0.19188325107097626
42,0.18144144117832184,0.38240715861320496,0.19190239906311035
42,0.18243244290351868,0.3823739290237427,0.1918824315071106
42,0.18342342972755432,0.3823859691619873,0.1919025182723999
42,0.18441441655158997,0.38240712881088257,0.19195672869682312
42,0.1854054033756256,0.382425993680954,0.19197574257850647
42,0.18639640510082245,0.38244956731796265,0.19193801283836365
42,0.1873873919248581,0.3824635446071625,0.19189438223838806
42,0.18837837874889374,0.38247692584991455,0.19188395142555237
42,0.18936938047409058,0.38250383734703064,0.19190731644630432
42,0.19036036729812622,0.38253432512283325,0.1918584108352661
42,0.19135135412216187,0.3825397193431854,0.19176912307739258
42,0.1923423409461975,0.3825405240058899,0.19182395935058594
42,0.19333334267139435,0.382525235414505,0.1919005811214447
42,0.19432432949543,0.3824852705001831,0.1919175237417221
42,0.19531531631946564,0.3825031518936157,0.19188985228538513
42,0.19630631804466248,0.3825552463531494,0.1919185370206833
42,0.19729730486869812,0.3825686573982239,0.19194036722183228
42,0.19828829169273376,0.3825455605983734,0.19195562601089478
42,0.1992792785167694,0.38250985741615295,0.1919126808643341
42,0.20027028024196625,0.38251975178718567,0.19191309809684753
42,0.2012612670660019,0.38255369663238525,0.19191062450408936
42,0.20225225389003754,0.38256216049194336,0.19186078011989594
42,0.20324324071407318,0.3825935125350952,0.19185379147529602
42,0.20423424243927002,0.382624089717865,0.19195227324962616
42,0.20522522926330566,0.3825949430465698,0.19199761748313904
42,0.2062162160873413,0.38253623247146606,0.19196109473705292
42,0.20720721781253815,0.3825474977493286,0.19197550415992737
42,0.2081982046365738,0.38258251547813416,0.19197562336921692
42,0.20918919146060944,0.3825690448284149,0.19192856550216675
42,0.21018017828464508,0.3825673460960388,0.1918974369764328
42,0.21117118000984192,0.3826238512992859,0.1919862926006317
42,0.21216216683387756,0.38266271352767944,0.19203758239746094
42,0.2131531536579132,0.38267815113067627,0.19201573729515076
42,0.21414415538311005,0.3826511800289154,0.19195102155208588
42,0.2151351422071457,0.3826698064804077,0.19194242358207703
42,0.21612612903118134,0.3826829195022583,0.19196006655693054
42,0.21711711585521698,0.38268280029296875,0.1919851303100586
42,0.21810811758041382,0.3826983571052551,0.19197198748588562
42,0.21909910440444946,0.38271987438201904,0.19196128845214844
42,0.2200900912284851,0.3827201724052429,0.19201615452766418
42,0.22108109295368195,0.38276615738868713,0.19204124808311462
42,0.2220720797777176,0.3827834725379944,0.19197873771190643
42,0.22306306660175323,0.3828061819076538,0.1919880360364914
42,0.22405405342578888,0.3828042149543762,0.192050501704216
42,0.22504505515098572,0.3828175365924835,0.19204699993133545
42,0.22603604197502136,0.38281872868537903,0.19203530251979828
42,0.227027028799057,0.3828367292881012,0.19202451407909393
42,0.22801801562309265,0.3828525245189667,0.19206374883651733
42,0.2290090173482895,0.38284415006637573,0.19207748770713806
42,0.23000000417232513,0.38282015919685364,0.19204799830913544
42,0.23099099099636078,0.3828273415565491,0.19208280742168427
42,0.23198199272155762,0.3828425407409668,0.19216251373291016
42,0.23297297954559326,0.38285088539123535,0.19220194220542908
42,0.2339639663696289,0.38285887241363525,0.19221699237823486
42,0.23495495319366455,0.3829038441181183,0.19221854209899902
42,0.2359459549188614,0.3829376697540283,0.19219176471233368
42,0.23693694174289703,0.38289114832878113,0.19214902818202972
42,0.23792792856693268,0.38288044929504395,0.1921580284833908
42,0.23891893029212952,0.38289713859558105,0.19220058619976044
42,0.23990991711616516,0.38291165232658386,0.1921887844800949
42,0.2409009039402008,0.3829118013381958,0.19219224154949188
42,0.24189189076423645,0.3829174041748047,0.19222168624401093
42,0.2428828924894333,0.3829402029514313,0.1922551840543747
42,0.24387387931346893,0.3829294443130493,0.19228529930114746
42,0.24486486613750458,0.3829216957092285,0.19229893386363983
42,0.24585586786270142,0.3829435706138611,0.1923186033964157
42,0.24684685468673706,0.382976233959198,0.1922767162322998
42,0.2478378415107727,0.3829779028892517,0.1923091858625412
42,0.24882882833480835,0.3829461336135864,0.1923152059316635
42,0.2498198300600052,0.38292375206947327,0.19230763614177704
42,0.25081080198287964,0.3829668164253235,0.19235560297966003
42,0.25180181860923767,0.3830094337463379,0.19237849116325378
42,0.2527928054332733,0.38302767276763916,0.19232921302318573
42,0.25378379225730896,0.38303226232528687,0.19229170680046082
42,0.2547747790813446,0.3830462098121643,0.19238142669200897
42,0.25576576590538025,0.3830614686012268,0.1924441158771515
42,0.2567567527294159,0.3830564320087433,0.19242224097251892
42,0.25774773955345154,0.38307467103004456,0.19237813353538513
42,0.25873875617980957,0.38310253620147705,0.1923837959766388
42,0.2597297430038452,0.3831360638141632,0.19242867827415466
42,0.26072072982788086,0.38312846422195435,0.1924378126859665
42,0.2617117166519165,0.383146733045578,0.1924656331539154
42,0.26270270347595215,0.38314956426620483,0.19252446293830872
42,0.2636936902999878,0.38314104080200195,0.19252917170524597
42,0.26468467712402344,0.383137047290802,0.19250832498073578
42,0.26567569375038147,0.38316527009010315,0.19251464307308197
42,0.2666666805744171,0.38318127393722534,0.1925564706325531
42,0.26765766739845276,0.383175790309906,0.19255879521369934
42,0.2686486542224884,0.38314130902290344,0.1925433874130249
42,0.26963964104652405,0.38316166400909424,0.19250361621379852
42,0.2706306278705597,0.38316914439201355,0.19245414435863495
42,0.27162161469459534,0.3831469714641571,0.19240586459636688
42,0.27261263132095337,0.38315898180007935,0.19240370392799377
42,0.273603618144989,0.38315263390541077,0.1923873871564865
42,0.27459460496902466,0.3831726610660553,0.19241629540920258
42,0.2755855917930603,0.38317328691482544,0.19243215024471283
42,0.27657657861709595,0.3831638693809509,0.1924496293067932
42,0.2775675654411316,0.38318878412246704,0.19247393310070038
42,0.27855855226516724,0.38320428133010864,0.19247934222221375
42,0.27954956889152527,0.3831879496574402,0.19245445728302002
42,0.2805405557155609,0.38315799832344055,0.19239789247512817
42,0.28153154253959656,0.38316503167152405,0.1923995465040207
42,0.2825225293636322,0.3831971287727356,0.19242775440216064
42,0.28351351618766785,0.3831956684589386,0.19243323802947998
42,0.2845045030117035,0.38315504789352417,0.19239100813865662
42,0.28549548983573914,0.3831392824649811,0.19242095947265625
42,0.28648650646209717,0.3831459879875183,0.19248497486114502
42,0.2874774932861328,0.383132666349411,0.19249939918518066
42,0.28846848011016846,0.3831058740615845,0.19248060882091522
42,0.2894594669342041,0.38312429189682007,0.19251805543899536
42,0.29045045375823975,0.38318103551864624,0.19256636500358582
42,0.2914414405822754,0.3831973373889923,0.1925000250339508
42,0.29243242740631104,0.3831943869590759,0.19241613149642944
42,0.29342344403266907,0.38317006826400757,0.19239172339439392
42,0.2944144308567047,0.3831433653831482,0.1924041211605072
42,0.29540541768074036,0.38313204050064087,0.19239012897014618
42,0.296396404504776,0.38314229249954224,0.19237053394317627
42,0.29738739132881165,0.3831658363342285,0.19233295321464539
42,0.2983783781528473,0.3831826150417328,0.19235603511333466
42,0.29936936497688293,0.3831622004508972,0.1923595666885376
42,0.30036038160324097,0.38315635919570923,0.19236254692077637
42,0.3013513684272766,0.38318362832069397,0.19238930940628052
42,0.30234235525131226,0.3831942677497864,0.19239231944084167
42,0.3033333420753479,0.38320302963256836,0.19236807525157928
42,0.30432432889938354,0.38321757316589355,0.19236037135124207
42,0.3053153157234192,0.3832393288612366,0.19239160418510437
42,0.30630630254745483,0.38321539759635925,0.19239884614944458
42,0.3072972893714905,0.3831956386566162,0.19234900176525116
42,0.3082883059978485,0.38321006298065186,0.19234371185302734
42,0.30927929282188416,0.38322681188583374,0.19232666492462158
42,0.3102702796459198,0.383240669965744,0.19232210516929626
42,0.31126126646995544,0.3832206428050995,0.1923542022705078
42,0.3122522532939911,0.383221298456192,0.19239948689937592
42,0.31324324011802673,0.3832193911075592,0.19239825010299683
42,0.3142342269420624,0.3832167685031891,0.1924092173576355
42,0.3152252435684204,0.3832276165485382,0.19233736395835876
42,0.31621623039245605,0.38325026631355286,0.19230926036834717
42,0.3172072172164917,0.38327330350875854,0.19235073029994965
42,0.31819820404052734,0.38328108191490173,0.19235166907310486
42,0.319189190864563,0.3832464814186096,0.19230082631111145
42,0.32018017768859863,0.3832339942455292,0.19229981303215027
42,0.3211711645126343,0.3832494914531708,0.1922982633113861
42,0.3221621811389923,0.3832553029060364,0.19229452311992645
42,0.32315316796302795,0.3832307457923889,0.19226261973381042
42,0.3241441547870636,0.38324207067489624,0.19228169322013855
42,0.32513514161109924,0.3832760155200958,0.1923162192106247
42,0.3261261284351349,0.383270263671875,0.19232885539531708
42,0.32711711525917053,0.38324713706970215,0.19228266179561615
42,0.3281081020832062,0.3832553029060364,0.19226670265197754
42,0.3290991187095642,0.38324493169784546,0.19225995242595673
42,0.33009010553359985,0.3832496404647827,0.19227370619773865
42,0.3310810923576355,0.383230984210968,0.19223986566066742
42,0.33207207918167114,0.3832574188709259,0.1922556459903717
42,0.3330630660057068,0.38325220346450806,0.19226223230361938
42,0.33405405282974243,0.3832412362098694,0.1922757923603058
42,0.3350450396537781,0.3832564353942871,0.1922907531261444
42,0.3360360562801361,0.38326919078826904,0.1922784447669983
42,0.33702704310417175,0.38326168060302734,0.19226408004760742
42,0.3380180299282074,0.38322529196739197,0.19225136935710907
42,0.33900901675224304,0.3832140564918518,0.19226130843162537
42,0.3400000035762787,0.3832526206970215,0.19229435920715332
42,0.34099099040031433,0.3832830786705017,0.19224831461906433
42,0.34198197722435,0.383264422416687,0.19222590327262878
42,0.342972993850708,0.3832516372203827,0.1921723186969757
42,0.34396398067474365,0.3832430839538574,0.19217166304588318
42,0.3449549674987793,0.38322463631629944,0.19220273196697235
42,0.34594595432281494,0.38324111700057983,0.19218143820762634
42,0.3469369411468506,0.3832707405090332,0.19218727946281433
42,0.34792792797088623,0.38331282138824463,0.19220909476280212
42,0.3489189147949219,0.38333094120025635,0.19220417737960815
42,0.3499099314212799,0.3833044767379761,0.19218556582927704
42,0.35090091824531555,0.38327932357788086,0.19216501712799072
42,0.3518919050693512,0.3832845091819763,0.1921905279159546
42,0.35288289189338684,0.3833085596561432,0.192177414894104
42,0.3538738787174225,0.38329824805259705,0.19213759899139404
42,0.35486486554145813,0.38331499695777893,0.19212940335273743
42,0.3558558523654938,0.3833426833152771,0.19217662513256073
42,0.3568468689918518,0.38333410024642944,0.19220440089702606
42,0.35783785581588745,0.3833312392234802,0.1922062486410141
42,0.3588288426399231,0.38333311676979065,0.19220420718193054
42,0.35981982946395874,0.3833622932434082,0.1922420859336853
42,0.3608108162879944,0.3833833336830139,0.1922353208065033
42,0.36180180311203003,0.3833741843700409,0.19224688410758972
42,0.3627927899360657,0.3833714723587036,0.19223879277706146
42,0.3637838065624237,0.38337400555610657,0.19223164021968842
42,0.36477479338645935,0.383364200592041,0.19218814373016357
42,0.365765780210495,0.3833696246147156,0.19218775629997253
42,0.36675676703453064,0.3833719789981842,0.19220766425132751
42,0.3677477538585663,0.3833850622177124,0.1922340989112854
42,0.36873874068260193,0.38337182998657227,0.1922769993543625
42,0.3697297275066376,0.38336700201034546,0.19229689240455627
42,0.3707207441329956,0.3833816349506378,0.19226384162902832
42,0.37171173095703125,0.3834220767021179,0.19223469495773315
42,0.3727027177810669,0.38342416286468506,0.1922362893819809
42,0.37369370460510254,0.3834245800971985,0.1922164410352707
42,0.3746846914291382,0.38343656063079834,0.1921999156475067
42,0.37567567825317383,0.3834255337715149,0.19221967458724976
42,0.3766666650772095,0.3834054470062256,0.19221141934394836
42,0.3776576519012451,0.38338810205459595,0.192204087972641
42,0.37864866852760315,0.3834104537963867,0.19223618507385254
42,0.3796396553516388,0.383442223072052,0.19226573407649994
42,0.38063064217567444,0.3834524154663086,0.19227847456932068
42,0.3816216289997101,0.383442759513855,0.19227544963359833
42,0.3826126158237457,0.38345038890838623,0.19227080047130585
42,0.38360360264778137,0.3834627866744995,0.1923045814037323
42,0.384594589471817,0.3834438621997833,0.19228002429008484
42,0.38558560609817505,0.3834155797958374,0.1922292411327362
42,0.3865765929222107,0.38341036438941956,0.19220995903015137
42,0.38756757974624634,0.38342344760894775,0.1922294795513153
42,0.388558566570282,0.3833845257759094,0.19223695993423462
42,0.3895495533943176,0.3833770155906677,0.1922304928302765
42,0.39054054021835327,0.38340020179748535,0.19225351512432098
42,0.3915315270423889,0.3834265172481537,0.19229960441589355
42,0.39252254366874695,0.38343918323516846,0.1922912895679474
42,0.3935135304927826,0.3834110498428345,0.19228993356227875
42,0.39450451731681824,0.3833968937397003,0.19231264293193817
42,0.3954955041408539,0.3834041357040405,0.19233155250549316
42,0.3964864909648895,0.3834086060523987,0.19235166907310486
42,0.39747747778892517,0.3834106922149658,0.19233624637126923
42,0.3984684646129608,0.38341858983039856,0.19232027232646942
42,0.39945948123931885,0.38339823484420776,0.1922963559627533
42,0.4004504680633545,0.3833690285682678,0.192302867770195
42,0.40144145488739014,0.38334107398986816,0.1922997683286667
42,0.4024324417114258,0.3833460807800293,0.192317396402359
42,0.4034234285354614,0.383370965719223,0.19232547283172607
42,0.40441441535949707,0.38339900970458984,0.192326158285141
42,0.4054054021835327,0.383419394493103,0.1923569291830063
42,0.40639641880989075,0.3834282457828522,0.19234506785869598
42,0.4073874056339264,0.3834250569343567,0.19235551357269287
42,0.40837839245796204,0.3833884596824646,0.1923431009054184
42,0.4093693792819977,0.3834029734134674,0.19232547283172607
42,0.4103603661060333,0.38342463970184326,0.19231033325195312
42,0.41135135293006897,0.38342660665512085,0.19231319427490234
42,0.4123423397541046,0.38340553641319275,0.19232849776744843
42,0.41333335638046265,0.3833988606929779,0.1923377960920334
42,0.4143243432044983,0.3833974599838257,0.19236120581626892
42,0.41531533002853394,0.3833778202533722,0.19236692786216736
42,0.4163063168525696,0.38338056206703186,0.1923477053642273
42,0.4172973036766052,0.3833889067173004,0.19234566390514374
42,0.41828829050064087,0.38340842723846436,0.19238844513893127
42,0.4192792773246765,0.3834090232849121,0.19241712987422943
42,0.42027029395103455,0.3834013342857361,0.1923837959766388
42,0.4212612807750702,0.38340437412261963,0.19236068427562714
42,0.42225226759910583,0.38342440128326416,0.19236938655376434
42,0.4232432544231415,0.38340499997138977,0.19237452745437622
42,0.4242342412471771,0.3833985924720764,0.1923750638961792
42,0.42522522807121277,0.38340237736701965,0.19237308204174042
42,0.4262162148952484,0.3834133744239807,0.19237659871578217
42,0.42720723152160645,0.3834102749824524,0.192396342754364
42,0.4281982183456421,0.3834163546562195,0.1923963725566864
42,0.42918920516967773,0.38342219591140747,0.19238530099391937
42,0.4301801919937134,0.3834414482116699,0.19241712987422943
42,0.431171178817749,0.383436381816864,0.19242005050182343
42,0.43216216564178467,0.3834224343299866,0.1924244612455368
42,0.4331531524658203,0.38340795040130615,0.1924329251050949
42,0.43414413928985596,0.383417010307312,0.19242921471595764
42,0.435135155916214,0.38341024518013,0.19240061938762665
42,0.43612614274024963,0.3833969831466675,0.1923859566450119
42,0.4371171295642853,0.38340193033218384,0.19237153232097626
42,0.4381081163883209,0.3833928406238556,0.1923736035823822
42,0.43909910321235657,0.38337019085884094,0.19239476323127747
42,0.4400900900363922,0.38335832953453064,0.19241581857204437
42,0.44108107686042786,0.38337355852127075,0.19241613149642944
42,0.4420720934867859,0.3833850026130676,0.1924043893814087
42,0.44306308031082153,0.383389413356781,0.19238221645355225
42,0.4440540671348572,0.3833886384963989,0.19235730171203613
42,0.4450450539588928,0.38338857889175415,0.19235359132289886
42,0.44603604078292847,0.3834065794944763,0.19237422943115234
42,0.4470270276069641,0.38339728116989136,0.1923610419034958
42,0.44801801443099976,0.38338255882263184,0.19232633709907532
42,0.4490090310573578,0.38338637351989746,0.19232778251171112
42,0.45000001788139343,0.3834035396575928,0.19234299659729004
42,0.4509910047054291,0.38339075446128845,0.19233667850494385
42,0.4519819915294647,0.3833732604980469,0.19234418869018555
42,0.45297297835350037,0.3833828866481781,0.19237521290779114
42,0.453963965177536,0.38340243697166443,0.19237008690834045
42,0.45495495200157166,0.38339927792549133,0.19234299659729004
42,0.4559459686279297,0.38337647914886475,0.19232337176799774
42,0.45693695545196533,0.383356511592865,0.1923106610774994
42,0.457927942276001,0.3833320736885071,0.19232897460460663
42,0.4589189291000366,0.3833160996437073,0.19232594966888428
42,0.45990991592407227,0.3833020329475403,0.19231700897216797
42,0.4609009027481079,0.38333332538604736,0.19231510162353516
42,0.46189188957214355,0.3833468556404114,0.1923147737979889
42,0.4628829061985016,0.3833448886871338,0.19230961799621582
42,0.46387389302253723,0.3833359479904175,0.192317396402359
42,0.4648648798465729,0.38334208726882935,0.19229984283447266
42,0.4658558666706085,0.3833194673061371,0.19226448237895966
42,0.46684685349464417,0.38330477476119995,0.1922529637813568
42,0.4678378403186798,0.38333117961883545,0.19226613640785217
42,0.46882882714271545,0.38333672285079956,0.19227735698223114
42,0.4698198437690735,0.3833245038986206,0.19227156043052673
42,0.47081083059310913,0.38331061601638794,0.19228506088256836
42,0.4718018174171448,0.3833032548427582,0.1922752857208252
42,0.4727928042411804,0.3833127021789551,0.19226673245429993
42,0.47378379106521606,0.38331377506256104,0.19229185581207275
42,0.4747747778892517,0.38330820202827454,0.19228164851665497
42,0.47576576471328735,0.38329997658729553,0.19227290153503418
42,0.4767567813396454,0.38330674171447754,0.19227096438407898
42,0.47774776816368103,0.38331151008605957,0.19226543605327606
42,0.4787387549877167,0.38329827785491943,0.1922512948513031
42,0.4797297418117523,0.38329869508743286,0.19224713742733002
42,0.48072072863578796,0.38331708312034607,0.19226479530334473
42,0.4817117154598236,0.3833097815513611,0.19226908683776855
42,0.48270270228385925,0.3832996189594269,0.19225996732711792
42,0.4836937189102173,0.3832969665527344,0.19225721061229706
42,0.48468470573425293,0.38330528140068054,0.19228288531303406
42,0.4856756925582886,0.38331881165504456,0.19228379428386688
42,0.4866666793823242,0.383325457572937,0.1922590732574463
