length,t,mid_loss_rmsd,final_loss_rmsd,mid_loss_mae,final_loss_mae
384,0.23260784149169922,9.53422737121582,9.514148712158203,4.716437339782715,4.710405349731445
384,0.4692205786705017,2.2567739486694336,2.189614772796631,1.128988265991211,1.0944665670394897
384,0.4692205786705017,2.3130412101745605,2.2542848587036133,1.1576155424118042,1.123480200767517
282,0.08133144676685333,21.323755264282227,21.33683967590332,10.797152519226074,10.80174732208252
384,0.8156670928001404,0.9158616065979004,0.8141894340515137,0.4623933434486389,0.40948644280433655
384,0.8156670928001404,0.9285969734191895,0.8255695700645447,0.4653092920780182,0.4140831530094147
266,0.04269266128540039,19.801959991455078,19.821622848510742,9.933218955993652,9.941174507141113
384,0.8549785614013672,0.8840024471282959,0.7510313987731934,0.44169166684150696,0.37357738614082336
384,0.8549785614013672,0.8701955676078796,0.7349996566772461,0.43703100085258484,0.36794331669807434
244,0.7332744002342224,13.617850303649902,13.574522018432617,6.810342788696289,6.788974285125732
244,0.7332744002342224,13.56939697265625,13.532329559326172,6.782413005828857,6.7643141746521
252,0.26447588205337524,17.42363929748535,17.410669326782227,8.751269340515137,8.742340087890625
384,0.7034956812858582,1.523296594619751,1.4128384590148926,0.758804976940155,0.7067255973815918
289,0.7368703484535217,1.2783700227737427,1.1976873874664307,0.648805558681488,0.6038734912872314
384,0.20988376438617706,7.78455924987793,7.787526607513428,3.897876262664795,3.8987181186676025
384,0.20988376438617706,7.804986953735352,7.808656215667725,3.8814990520477295,3.885230541229248
384,0.31119275093078613,5.264944076538086,5.238940715789795,2.6530728340148926,2.637162923812866
384,0.31119275093078613,5.202542781829834,5.172111511230469,2.6038410663604736,2.588757276535034
330,0.5959098935127258,1.8933897018432617,1.837637186050415,0.9539547562599182,0.9247550368309021
330,0.5959098935127258,1.87803316116333,1.819665789604187,0.9372152090072632,0.9111951589584351
384,0.12963737547397614,13.541770935058594,13.526596069335938,6.870712757110596,6.865976810455322
384,0.12963737547397614,13.44821834564209,13.432304382324219,6.838846683502197,6.831152439117432
384,0.45659127831459045,3.0797829627990723,3.0269155502319336,1.5847946405410767,1.5606106519699097
384,0.1246824562549591,12.008829116821289,11.98466682434082,6.004585266113281,5.98281192779541
362,0.4125211834907532,3.8357481956481934,3.8039028644561768,1.9320889711380005,1.9175362586975098
384,0.9489187598228455,0.5988277792930603,0.4670407474040985,0.29894453287124634,0.23313482105731964
384,0.7541339993476868,1.5101490020751953,1.489658236503601,0.7488095164299011,0.7348578572273254
384,0.7541339993476868,1.4879659414291382,1.473154067993164,0.7328553795814514,0.7224445343017578
384,0.5549951791763306,1.8699477910995483,1.8338418006896973,0.9288353323936462,0.911479115486145
384,0.5549951791763306,1.8549928665161133,1.8242353200912476,0.9169105887413025,0.8983461856842041
384,0.9398378133773804,0.6283886432647705,0.49185603857040405,0.3154553472995758,0.2466852366924286
384,0.9398378133773804,0.6224833726882935,0.4960966110229492,0.3100811541080475,0.24743707478046417
384,0.5739437937736511,1.6726412773132324,1.6585805416107178,0.8360152840614319,0.8305240273475647
384,0.5739437937736511,1.722773551940918,1.7169599533081055,0.8551515340805054,0.8511653542518616
323,0.5378573536872864,1.970275640487671,1.9077181816101074,0.9826945066452026,0.9549606442451477
323,0.5378573536872864,1.9360963106155396,1.8649300336837769,0.9598853588104248,0.923550546169281
219,0.23452836275100708,19.1696720123291,19.18927574157715,9.077540397644043,9.09094524383545
384,0.25943654775619507,7.532086372375488,7.495687007904053,3.681218385696411,3.6730363368988037
269,0.03472847118973732,20.784955978393555,20.813600540161133,10.48194408416748,10.494071006774902
269,0.03472847118973732,20.832582473754883,20.86102294921875,10.474658012390137,10.487056732177734
260,0.807138204574585,11.263134002685547,11.24512767791748,5.564986228942871,5.556833744049072
295,0.13425098359584808,12.292354583740234,12.304537773132324,6.219385147094727,6.234128952026367
295,0.13425098359584808,12.20783805847168,12.224567413330078,6.189768314361572,6.204813003540039
384,0.19210611283779144,8.393234252929688,8.41402816772461,4.23257303237915,4.24072790145874
384,0.1802285760641098,10.928642272949219,10.907366752624512,5.4283270835876465,5.419954299926758
384,0.1802285760641098,10.93571662902832,10.914361953735352,5.4904327392578125,5.48161506652832
258,0.14150717854499817,17.579912185668945,17.650529861450195,8.618298530578613,8.646944046020508
258,0.14150717854499817,17.443416595458984,17.5079402923584,8.547755241394043,8.572269439697266
119,0.2890237271785736,20.91221809387207,20.913990020751953,10.355996131896973,10.357991218566895
384,0.34270796179771423,4.507465362548828,4.48507022857666,2.246901750564575,2.238503932952881
384,0.34270796179771423,4.3802947998046875,4.356070518493652,2.19661021232605,2.1815550327301025
384,0.24384140968322754,10.645339965820312,10.643956184387207,5.376570224761963,5.377814292907715
384,0.24384140968322754,10.733421325683594,10.733999252319336,5.379992485046387,5.3861589431762695
384,0.6104958653450012,2.1440062522888184,2.1279749870300293,1.0688748359680176,1.0541826486587524
384,0.2829272449016571,6.464012145996094,6.444089412689209,3.2776243686676025,3.260061025619507
368,0.8822587728500366,0.8267444968223572,0.7584229707717896,0.4171319305896759,0.3828667104244232
368,0.8822587728500366,0.8378658294677734,0.7663882970809937,0.4224950075149536,0.3857223391532898
384,0.6545830965042114,2.2164297103881836,2.178102970123291,1.0974663496017456,1.0780097246170044
384,0.6545830965042114,2.214007616043091,2.1824212074279785,1.0915390253067017,1.0764814615249634
306,0.7984168529510498,1.1023733615875244,1.052077293395996,0.5546091198921204,0.5280675888061523
306,0.7984168529510498,1.068420648574829,1.0126053094863892,0.5346461534500122,0.5061097145080566
384,0.3055461645126343,4.552849769592285,4.611879348754883,2.2175276279449463,2.256006956100464
384,0.3055461645126343,4.664223670959473,4.725017070770264,2.2630515098571777,2.3045003414154053
234,0.04213119298219681,19.143230438232422,19.15328598022461,9.45820140838623,9.466145515441895
372,0.4712850749492645,3.641465663909912,3.6041693687438965,1.8093198537826538,1.7901725769042969
372,0.4712850749492645,3.7584822177886963,3.7216899394989014,1.8713726997375488,1.8538984060287476
384,0.9237222075462341,0.6733564138412476,0.5997778177261353,0.3383679986000061,0.3028312921524048
384,0.2081761658191681,9.203714370727539,9.235746383666992,4.611574649810791,4.628719329833984
384,0.2081761658191681,9.30105209350586,9.332284927368164,4.689625263214111,4.702139854431152
384,0.9782320857048035,0.4173603951931,0.2734196186065674,0.20880521833896637,0.13664482533931732
384,0.9782320857048035,0.4175461232662201,0.2638038098812103,0.20802871882915497,0.13235846161842346
384,0.4145412743091583,3.8083224296569824,3.7817180156707764,1.9095995426177979,1.8930116891860962
384,0.4145412743091583,3.7599449157714844,3.7375025749206543,1.886339783668518,1.877077341079712
